Date,open,high,low,close,volume
2025-11-03,2447.89990234375,2473.699951171875,2437.800048828125,2466.800048828125,53005
2025-11-04,2465.0,2476.699951171875,2441.60009765625,2468.199951171875,60053
2025-11-06,2470.0,2494.0,2441.10009765625,2473.10009765625,114451
2025-11-07,2473.0,2479.89990234375,2422.39990234375,2447.5,67233
2025-11-10,2444.10009765625,2458.60009765625,2422.199951171875,2451.800048828125,30194
2025-11-11,2451.800048828125,2470.199951171875,2421.0,2452.0,71520
2025-11-12,2453.699951171875,2510.0,2448.89990234375,2504.5,108635
2025-11-13,2509.0,2525.89990234375,2467.800048828125,2477.10009765625,118124
2025-11-14,2489.5,2489.5,2446.0,2451.39990234375,42105
2025-11-17,2463.699951171875,2482.10009765625,2426.0,2475.5,42898
2025-11-18,2460.0,2469.60009765625,2435.10009765625,2446.199951171875,180243
2025-11-19,2446.199951171875,2446.699951171875,2396.0,2413.300048828125,73904
2025-11-20,2429.89990234375,2435.0,2375.0,2391.800048828125,374542
2025-11-21,2381.800048828125,2395.800048828125,2315.0,2341.800048828125,91738
2025-11-24,2321.800048828125,2335.699951171875,2303.5,2307.5,246974
2025-11-25,2320.0,2369.0,2291.5,2359.5,55858
2025-11-26,2359.5,2359.800048828125,2310.0,2339.5,48238
2025-11-27,2339.39990234375,2356.39990234375,2315.0,2323.10009765625,31663
2025-11-28,2323.10009765625,2359.199951171875,2300.0,2310.0,56915
2025-12-01,2309.89990234375,2338.5,2301.699951171875,2330.800048828125,31509
2025-12-02,2311.0,2345.0,2280.0,2326.10009765625,258821
2025-12-03,2326.10009765625,2345.5,2301.10009765625,2329.5,127611
2025-12-04,2315.10009765625,2325.300048828125,2286.0,2292.300048828125,126589
2025-12-05,2292.0,2320.0,2282.10009765625,2312.39990234375,18431
2025-12-08,2302.10009765625,2312.300048828125,2250.10009765625,2273.39990234375,39936
2025-12-09,2262.10009765625,2298.0,2240.0,2257.800048828125,125235
2025-12-10,2256.0,2279.89990234375,2220.39990234375,2234.699951171875,64000
2025-12-11,2234.800048828125,2246.89990234375,2225.199951171875,2238.800048828125,37197
2025-12-12,2231.0,2248.89990234375,2212.0,2232.10009765625,38266
2025-12-15,2219.5,2282.10009765625,2219.5,2266.5,29041
2025-12-16,2249.10009765625,2284.199951171875,2211.5,2221.39990234375,83692
2025-12-17,2239.0,2269.199951171875,2205.0,2237.0,164400
2025-12-18,2237.300048828125,2281.699951171875,2225.199951171875,2264.0,30807
2025-12-19,2264.0,2300.0,2210.0,2216.60009765625,79312
2025-12-22,2219.89990234375,2231.89990234375,2201.0,2218.10009765625,53662
2025-12-23,2217.89990234375,2268.60009765625,2213.0,2259.800048828125,42357
2025-12-24,2251.699951171875,2267.300048828125,2215.39990234375,2230.699951171875,25870
2025-12-26,2236.0,2244.89990234375,2205.5,2216.199951171875,21939
2025-12-29,2215.39990234375,2230.89990234375,2193.10009765625,2199.300048828125,46206
2025-12-30,2190.0,2261.0,2190.0,2246.89990234375,162370
2025-12-31,2221.0,2237.89990234375,2192.10009765625,2223.5,116331
2026-01-01,2234.0,2236.39990234375,2188.5,2194.10009765625,30530
2026-01-02,2194.10009765625,2194.800048828125,2159.300048828125,2177.800048828125,69290
2026-01-05,2177.89990234375,2210.0,2171.0,2199.10009765625,34179
2026-01-06,2180.10009765625,2192.89990234375,2160.0,2167.5,27041
2026-01-07,2167.5,2179.60009765625,2157.39990234375,2164.89990234375,26072
2026-01-08,2155.0,2173.39990234375,2135.39990234375,2166.89990234375,46471
2026-01-09,2150.0,2165.199951171875,2123.199951171875,2145.39990234375,63353
2026-01-12,2121.0,2165.39990234375,2110.0,2153.800048828125,41999
2026-01-13,2150.10009765625,2174.800048828125,2134.89990234375,2156.60009765625,73123
2026-01-14,2153.10009765625,2156.300048828125,2110.0,2114.5,340003
2026-01-15,2114.5,2114.5,2114.5,2114.5,0
2026-01-16,2211.5,2304.0,2211.0,2289.0,1222578
2026-01-19,2289.0,2289.0,2182.10009765625,2194.39990234375,156811
2026-01-20,2177.0,2185.300048828125,2132.10009765625,2141.800048828125,72278
2026-01-21,2200.0,2295.0,2174.5,2264.60009765625,668643
2026-01-22,2267.300048828125,2272.800048828125,2180.10009765625,2211.39990234375,133454
2026-01-23,2191.0,2251.0,2182.10009765625,2194.0,112154
2026-01-27,2200.0,2209.0,2145.10009765625,2186.300048828125,97613
2026-01-28,2194.5,2199.0,2168.0,2186.300048828125,59376
2026-01-29,2185.0,2197.800048828125,2139.10009765625,2175.300048828125,44385
2026-01-30,2170.0,2223.300048828125,2142.10009765625,2201.89990234375,97283
2026-02-02,2195.199951171875,2229.60009765625,2162.300048828125,2210.10009765625,131863
2026-02-03,2271.0,2310.699951171875,2220.0,2267.5,108399
2026-02-04,2265.800048828125,2287.39990234375,2228.0,2275.10009765625,75046
2026-02-05,2269.10009765625,2300.0,2241.39990234375,2282.800048828125,276783
2026-02-06,2282.800048828125,2294.89990234375,2210.0,2238.39990234375,99078
2026-02-09,2250.0,2268.60009765625,2216.300048828125,2248.300048828125,52363
2026-02-10,2269.89990234375,2286.89990234375,2235.0,2250.89990234375,127060
2026-02-11,2251.199951171875,2254.0,2213.0,2243.0,102889
2026-02-12,2243.0,2244.10009765625,2181.0,2200.199951171875,94826
2026-02-13,2176.0,2210.0,2150.0,2200.0,89004
2026-02-16,2187.10009765625,2218.199951171875,2162.10009765625,2205.800048828125,55826
2026-02-17,2205.800048828125,2236.5,2192.89990234375,2223.699951171875,69232
2026-02-18,2223.699951171875,2228.0,2156.0,2179.5,155812
2026-02-19,2184.89990234375,2185.800048828125,2152.0,2160.5,95722
2026-02-20,2153.0,2194.699951171875,2143.5,2185.699951171875,51378
2026-02-23,2186.0,2226.0,2175.39990234375,2217.300048828125,100530
2026-02-24,2205.10009765625,2224.0,2177.0,2213.0,93148
2026-02-25,2223.89990234375,2242.89990234375,2189.39990234375,2194.39990234375,100781
2026-02-26,2195.0,2204.699951171875,2168.0,2180.800048828125,58251
2026-02-27,2180.800048828125,2183.39990234375,2125.10009765625,2132.0,50100
2026-03-02,2100.0,2126.0,2080.0,2113.800048828125,90010
